,Location,Ranking on list,Price class numeric,Restaurant,Postal code,Pizza,Sushi,Fisk og skaldyr,Thai,Café,Italiensk,Indisk,Mexicansk,Steakhouse
265,"55.67569,12.532722",126.0,2,Cafe Phenix, 2000 ,False,False,False,False,True,False,False,False,False
266,"55.679638,12.575429",2181.0,2,Restaurant Amalfi, 1154 ,False,False,False,False,False,True,False,False,False
267,"55.68222,12.582917",2176.0,1,Kebaben, 1123 ,True,False,False,False,False,True,False,False,False
268,"55.701054,12.541503",2161.0,1,Express Pizza, 2200 ,True,False,False,False,False,False,False,False,False
269,"55.66839,12.561917",2160.0,1,The Jock, 1699 ,False,False,False,False,False,False,False,False,False
270,"55.67944,12.575181",2140.0,2,Eros, 1157 ,False,False,False,False,False,False,False,False,False
271,"55.692974,12.551019",2134.0,1,Burgerklubben, 2200 ,False,False,False,False,False,False,False,False,False
272,"55.66179,12.62939",2047.0,1,Retreat, 2300 ,False,False,False,False,False,False,False,False,False
273,"55.70071,12.57935",1990.0,2,LETZ SUSHI ØSTERBRO, 2100 ,False,True,False,False,False,False,False,False,False
274,"55.70379,12.59066",1956.0,2,Vietnam, 2100 ,False,False,False,False,False,False,False,False,False
275,"55.66841,12.55002",1955.0,99,King Chicken, ,False,False,False,False,False,False,False,False,False
276,"55.6813,12.48459",1952.0,2,Pizza Dronning Regina, 2720 ,False,False,False,False,False,False,False,False,False
277,"55.670483,12.561758",1951.0,99,Halmtorvet 9, 1700 ,False,False,False,False,False,False,False,False,False
278,"55.67753,12.5799",1949.0,99,Foodish, ,False,False,False,False,False,False,False,False,False
279,"55.65444,12.6104",1945.0,99,Sumo Sushi, 2300 ,False,True,False,False,False,False,False,False,False
280,"55.67296,12.5595",1940.0,99,Brasseriet, 1620 ,False,False,False,False,False,False,False,False,False
281,"55.68012,12.57499",1939.0,99,Beduin Bar, 1159 ,False,False,False,False,False,False,False,False,False
282,"55.68406,12.5681",1930.0,2,El Porron, ,False,False,False,False,False,False,False,False,False
283,"55.66635,12.5983",1922.0,99,Giin Khao, 2300 ,False,False,False,False,False,False,False,False,False
284,"55.66321,12.54228",1919.0,99,Flisen Bar & Burgers, 1705 ,False,False,False,False,False,False,False,False,False
285,"55.6662,12.51752",1918.0,99,Cafe La Bella Ristorante, 2500 ,False,False,False,False,False,True,False,False,False
286,"55.714096,12.577261",1917.0,99,Wedofood, 2100 ,False,False,False,False,False,False,False,False,False
287,"55.678852,12.597978",1915.0,3,Tacos Chucho, 1432 ,False,False,False,False,False,False,False,False,False
288,"55.66787,12.56088",1914.0,99,Osteriet & Ko, 1711 ,False,False,False,False,False,False,False,False,False
289,"55.65573,12.53736",1914.0,2,Sydhavnens Pizzaria, ,True,False,False,False,False,False,False,False,False
290,"55.691174,12.545154",1913.0,99,Gusto Italiano, 2200 ,False,False,False,False,False,True,False,False,False
291,"55.67693,12.57486",1906.0,1,Cafe Maroc, ,False,False,False,False,False,False,False,False,False
292,"55.68225,12.57232",1905.0,99,Cafe casa denmark, ,False,False,False,False,True,False,False,False,False
293,"55.71032,12.56521",1903.0,99,Thaiaway, 2100 ,False,False,False,False,False,False,False,False,False
294,"55.65618,12.60925",1899.0,99,Lagkagehuset, 2300 ,False,False,False,False,False,False,False,False,False
295,"55.67904,12.53017",1898.0,99,Sushi2500, 2000 ,False,False,False,False,False,False,False,False,False
296,"55.69702,12.52595",1897.0,1,Vietnam Quan, 2400 ,False,False,True,False,False,False,False,False,False
297,"55.62951,12.63937",1895.0,99,Lagkagehuset, 2770 ,False,False,False,False,False,False,False,False,False
298,"55.71007,12.46605",1893.0,99,Fuyi, 2700 ,False,False,False,False,False,False,False,False,False
299,"55.67094,12.54628",1888.0,99,Cafe Grusgraven, 1674 ,False,False,False,False,False,False,False,False,False
300,"55.68223,12.57253",1883.0,99,Rosengarden Bodega, 1174 ,False,False,False,False,False,False,False,False,False
301,"55.67465,12.56565",1882.0,99,Intermezzo, 1630 ,False,False,False,False,False,False,False,False,False
302,"55.658463,12.538305",1876.0,1,Bavnehøj Smørrebrød & Sandwich, 2450 ,False,False,False,False,False,False,False,False,False
303,"55.69037,12.55962",1874.0,1,LETZ SUSHI NØRREBRO, 2200 ,False,False,True,False,False,False,False,False,False
304,"55.6898,12.5732",1866.0,99,Karamba, 1307 ,False,False,False,False,False,False,False,False,False
305,"55.67258,12.553163",1865.0,99,Laboca, ,False,False,False,False,False,False,False,False,False
306,"55.667656,12.578632",1864.0,2,MAUI Reykjaviksgade ApS, 2300 ,False,False,False,False,False,False,False,False,False
307,"41.00986,28.95707",1857.0,99,7 Eleven, 2100 ,False,False,False,False,False,False,False,False,False
308,"55.678925,12.579201",1852.0,2,Blomst, 1160 ,False,False,False,False,False,False,False,False,False
309,"55.71243,12.4694",1848.0,99,Pejsegaarden, 2700 ,False,False,False,False,False,False,False,False,False
310,"55.6687,12.57952",1847.0,99,TS Smørrebrød, 2300 ,False,False,False,False,False,False,False,False,False
311,"55.67093,12.54254",1847.0,99,Suyiyaki Japansk Restaurant, ,False,False,False,False,False,False,False,False,False
312,"55.67842,12.57201",1846.0,99,Green & Yellow Restaurant, 1457 ,False,False,False,False,False,False,False,False,False
313,"55.65134,12.61181",1843.0,99,Dragon Grill Express, 2300 ,False,False,False,False,False,False,False,False,False
314,"55.66612,12.59737",1840.0,2,Cheesecake Huset, ,False,False,False,False,False,False,False,False,False
315,"55.696453,12.551488",1834.0,2,Yolkie Egg Joint, 2200 ,False,False,False,False,False,False,False,False,False
316,"55.682552,12.573532",1831.0,99,K15, ,False,False,False,False,False,False,False,False,False
317,"55.68185,12.57206",1830.0,2,Cafe Dubai, 1171 ,False,False,False,False,True,False,False,True,False
318,"55.69798,12.58285",1828.0,99,Figaro, 2100 ,False,False,False,False,False,False,False,False,False
319,"55.67999,12.57512",1824.0,99,Mon Amour Pâtissier - Glacier, 1159 ,False,False,False,False,False,False,False,False,False
320,"55.696587,12.543877",1823.0,99,BarPasta, 2200 ,False,False,False,False,False,True,False,False,False
321,"55.6454,12.61503",1822.0,2,Kinesiske Mur, 2300 ,False,True,False,False,False,False,False,False,False
322,"55.69153,12.560277",1820.0,99,Send flere krydderier, 2200 ,False,False,False,False,False,False,False,False,False
323,"55.6723,12.56398",1818.0,99,The Bagel Co, 1651 ,False,False,False,False,False,False,False,False,False
324,"55.68166,12.58497",1817.0,99,Barburrito, 1123 ,False,False,False,False,False,False,False,True,False
325,"55.66421,12.60097",1815.0,1,Th. Soerensen, 2300 ,False,False,False,False,False,False,False,False,False
326,"55.68245,12.57361",1814.0,99,CPH Burger & Steakhouse, 1441 ,False,False,False,False,False,False,False,False,False
327,"55.69702,12.59126",1812.0,99,Madonna Burgerbar, 3000 ,False,False,False,False,False,False,False,False,False
328,"55.63103,12.57589",1810.0,99,Grand Cafe Field's, 2200 ,False,False,False,False,False,False,False,False,False
329,"55.681267,12.572669",1809.0,99,H Kitchen, 1171 ,False,False,False,False,False,False,False,False,False
330,"55.67502,12.580593",1807.0,99,Louise, ,False,False,False,False,False,False,False,False,False
331,"55.67502,12.580593",1806.0,99,Sunset Boulevard, 6700 ,False,False,False,False,False,False,False,False,False
332,"55.666386,12.551776",1803.0,1,Tacopop, 2100 ,False,False,False,False,False,False,False,True,False
333,"55.64673,12.64368",1802.0,99,Kobenhavns Oktoberfest, 2300 ,False,False,False,False,False,False,False,False,False
334,"55.65922,12.60669",1797.0,99,D'jungle Juice Amager, 2300 ,False,False,False,False,False,False,False,False,False
335,"55.68082,12.57701",1796.0,99,Jagger Købmagerade, 1150 ,False,False,False,False,False,False,False,False,False
336,"55.65447,12.5415",1791.0,2,Restaurant Meadow Garden, 2450 ,False,False,False,False,False,False,False,False,False
337,"55.66682,12.57704",1790.0,1,Il Pane di Mauro, 2300 ,False,False,False,False,False,True,False,False,False
338,"55.70241,12.58359",1783.0,2,Rice and Rice, 2100 ,False,False,False,False,False,False,False,False,False
339,"55.70101,12.53668",1779.0,2,Cafe AE, 2400 ,False,False,False,False,True,False,False,False,False
340,"55.711113,12.577343",1775.0,99,Neru, 2100 ,False,False,False,False,False,False,False,False,False
341,"55.68783,12.54636",1771.0,99,Cafe Tænk, 2100 ,False,False,False,False,False,False,False,False,False
342,"55.67223,12.58871",1767.0,99,1408, 1408 ,False,False,False,False,False,False,False,False,False
343,"55.666786,12.576864",1760.0,2,Egils Deli, 2300 ,True,False,False,False,False,True,False,False,False
344,"55.72161,12.5297",1757.0,2,Dhaba Indian Street Food, 2400 ,False,False,False,False,False,False,False,False,False
345,"55.66433,12.62266",1755.0,99,Café A, 2300 ,False,False,False,False,False,False,False,False,False
346,"55.67009,12.53924",1746.0,99,Mae Pen, 1620 ,False,False,False,True,False,False,False,False,False
347,"55.681328,12.593356",1741.0,2,Front bistro & bar, 1250 ,False,False,False,False,False,False,False,False,False
348,"55.68854,12.54197",1738.0,2,Fu Wa Restaurant, 2200 ,False,False,False,False,False,False,False,False,False
349,"55.67247,12.59167",1737.0,99,Joe & The Juice, 1400 ,False,False,False,False,False,False,False,False,False
350,"55.692093,12.567083",1735.0,2,Motley, 2200 ,False,False,False,False,False,False,False,False,False
351,"55.66699,12.57725",1730.0,2,Islands Brygge 21, 2300 ,False,False,False,False,False,False,False,False,False
352,"55.66983,12.5555",1689.0,99,La Foretta, ,False,False,False,False,False,True,False,False,False
353,"55.68495,12.59555",1686.0,2,Kafe Krone, 1253 ,False,False,False,False,False,False,False,False,False
354,"55.68246,12.574007",1683.0,2,Café Phønix, 1175 ,False,False,False,False,False,False,False,False,False
355,"55.685127,12.567826",1682.0,2,No. 31 - Wine & Food, 1360 ,False,False,False,False,False,True,False,False,False
356,"55.6665,12.58053",1680.0,99,The Pizza Bro, 2300 ,False,False,False,False,False,True,False,False,False
357,"55.66333,12.597521",1679.0,99,Café Kongedybet, 2300 ,False,False,False,False,False,False,False,False,False
358,"55.64348,12.54486",1677.0,99,Restaurant Element, 2450 ,False,False,False,False,False,False,False,False,False
359,"55.67649,12.5763",1676.0,99,Sauvage, 1203 ,False,False,False,False,False,False,False,False,False
360,"55.67288,12.55895",1673.0,2,Chicks by Chicks, ,False,False,False,False,False,False,False,False,False
361,"55.67502,12.580593",1669.0,99,Burgers King, ,False,False,False,False,False,False,False,False,False
362,"55.66579,12.59776",1666.0,2,Café A, ,False,False,False,False,True,False,False,False,False
363,"55.68138,12.54938",1661.0,99,Gastronomia Italiana, ,True,False,False,False,False,True,False,False,False
364,"55.69002,12.55845",1659.0,2,MyPoké Nørrebro, 2200 ,False,False,False,False,False,False,False,False,False
365,"55.70858,12.54901",1651.0,1,Restaurant Sahara, 2200 ,False,False,False,False,False,False,False,False,False
366,"55.683514,12.587643",1649.0,2,Fidel's, 1302 ,False,False,False,False,False,False,False,False,False
367,"55.67437,12.54993",1647.0,2,Restaurant Maharaja - Frederiksberg, 1850 ,False,False,False,False,False,False,True,False,False
368,"55.68524,12.56832",1643.0,99,Dondon, 1364 ,False,False,False,False,False,False,False,False,False
369,"55.67253,12.556818",1638.0,2,Magasasa Vesterbrogade, 1630 ,False,False,False,False,False,False,False,False,False
370,"55.67048,12.58811",1633.0,99,Fedtekaelderen, 1415 K ,False,False,False,False,False,False,False,False,False
371,"55.67502,12.580593",1628.0,2,August B, 1017 ,False,False,False,False,False,False,False,False,False
372,"55.69204,12.56675",1627.0,2,Tigermom, 2200 ,False,False,False,False,False,False,False,False,False
373,"55.6911,12.556362",1626.0,2,SuSu Sushi og Nikkei Restaurant, 2200 ,False,True,False,False,False,False,False,False,False
374,"55.66351,12.53725",1619.0,1,"Burger Shack, Carlsberg Byen", 1799 ,False,False,False,False,False,False,False,False,False
375,"55.67332,12.5544",1617.0,2,Ziang Nan, 1617 ,False,False,False,False,False,False,False,False,False
376,"55.66473,12.512759",1610.0,2,The South Indian Valby, 2500 ,False,False,False,False,False,False,True,False,False
377,"55.725574,12.579392",1607.0,2,Eattoday, 2100 ,False,False,False,False,False,False,False,False,False
378,"55.69742,12.54417",1598.0,99,Polsevognen ved Norrebro Runddel, 2200 ,False,False,False,False,False,False,False,False,False
379,"55.67915,12.58483",1594.0,99,Coffee Industry, 1095 ,False,False,False,False,False,False,False,False,False
380,"55.681293,12.572619",1584.0,2,Cafiola, 1171 ,False,False,False,False,True,False,False,True,False
381,"55.71011,12.568014",1582.0,99,Stefanos Mad og Kaffe, 2100 ,False,False,False,False,False,False,False,False,False
382,"55.68169,12.585457",1581.0,2,The Organic LAB, 1246 ,False,False,False,False,False,False,False,False,False
383,"55.661858,12.561272",1579.0,1,Tex Mex, ,False,False,False,False,False,False,False,True,False
384,"55.67891,12.56839",1575.0,2,Tandoori Masala, 1453 ,False,False,False,False,False,False,True,False,False
385,"55.68818,12.56342",1573.0,1,Lagkagehuset, 2200 ,False,False,False,False,False,False,False,False,False
386,"55.70699,12.586334",1572.0,1,Shabaz Kaffebar & Køkken, 2100 ,False,False,False,False,False,False,False,False,False
387,"55.671062,12.543853",1569.0,2,Iki Sushi Vesterbro, 1620 ,False,True,False,False,False,False,False,False,False
388,"55.687737,12.492645",1566.0,99,Olivaceous, 2720 ,False,False,False,False,False,False,False,False,False
389,"55.66781,12.54464",1557.0,1,Pasha Kebab, 1674 ,False,False,False,False,False,False,False,False,False
390,"55.67691,12.53924",1554.0,2,Bindia, 1850 ,False,False,False,False,False,False,False,False,False
391,"55.67843,12.58756",1544.0,3,TATA - Cocktailbar, 1055 ,False,False,False,False,False,False,False,False,False
392,"55.64685,12.54981",1541.0,99,Calories, 2450 ,False,False,False,False,False,False,False,False,False
393,"55.67465,12.56565",1521.0,2,Rock Bar Royal, 1630 ,False,False,False,False,False,False,False,False,False
394,"55.706776,12.586251",1519.0,2,Riccos Kaffebar, 2100 ,False,False,False,False,False,False,False,False,False
395,"55.68789,12.56295",1516.0,2,Frankies Pizza Nørrebro, 2200 ,False,False,False,False,False,False,False,False,False
396,"55.67641,12.56369",1496.0,1,Juicy Burger, 1609 ,False,False,False,False,False,False,False,False,False
397,"55.70409,12.5772",1494.0,2,Tony's Østerbro, 2100 ,False,False,False,False,False,False,False,False,False
398,"55.67797,12.59213",1490.0,99,Bacino, 1058 ,False,False,False,False,False,True,False,False,False
399,"55.706528,12.595757",1488.0,2,LETZ SUSHI NORDHAVN, 2150 ,False,True,False,False,False,False,False,False,False
400,"55.66985,12.49099",1487.0,2,Cavallino Pizzeria, 2500 ,False,False,False,False,False,True,False,False,False
401,"55.671047,12.546819",1484.0,99,Tapas Amor, ,False,False,False,False,False,False,False,False,False
402,"55.674328,12.562647",1483.0,1,Centrum Smorrebrod, ,False,False,False,False,False,False,False,False,False
403,"55.678406,12.589754",1481.0,2,Dong Yuan, 1057 ,False,False,False,False,False,False,False,False,False
404,"55.67563,12.58177",1479.0,2,Snapstinget, 1218 ,False,False,False,False,False,False,False,False,False
405,"55.705982,12.575569",1474.0,99,La Piazza, ,False,False,False,False,False,False,False,False,False
406,"55.69021,12.57479",1472.0,2,O's American Breakfast & Barbeque, 2100 ,False,False,False,False,True,False,False,False,False
407,"55.67105,12.57656",1471.0,99,Danhostel Copenhagen City, 1553 ,False,False,False,False,False,False,False,False,False
408,"55.68289,12.58887",1467.0,99,Restaurant von Plessen, 1260 ,False,False,False,False,False,False,False,False,False
409,"55.67465,12.56565",1452.0,99,Cock’s & Cows Tivoli, 1630 ,False,False,False,False,False,False,False,False,False
410,"55.67465,12.56565",1433.0,2,BobbaBella, ,False,False,False,False,False,False,False,False,False
411,"55.68952,12.48936",1422.0,2,Den gyldne Okse, 2720 ,False,False,False,False,False,False,False,False,False
412,"55.67355,12.55008",1418.0,2,LETZ SUSHI VESTERBRO, 1619 ,False,True,True,False,False,False,False,False,False
413,"55.687744,12.559718",1412.0,2,Curry Nation, 2200 ,False,False,False,True,False,False,True,False,False
