id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
24;exam;requests;1566548262.759629;-1.2232227325439453;https://www.tripadvisor.com/RestaurantSearch-g189541-o660-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o660-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;757700;200;True;
25;exam;requests;1566548264.9865186;-0.683091402053833;https://www.tripadvisor.com/RestaurantSearch-g189541-o690-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o690-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;763030;200;True;
26;exam;requests;1566548266.6739;-0.7873241901397705;https://www.tripadvisor.com/RestaurantSearch-g189541-o720-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o720-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;746183;200;True;
27;exam;requests;1566548268.4638684;-0.7961268424987793;https://www.tripadvisor.com/RestaurantSearch-g189541-o750-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o750-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;747197;200;True;
28;exam;requests;1566548270.2626708;-0.7659139633178711;https://www.tripadvisor.com/RestaurantSearch-g189541-o780-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o780-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;756588;200;True;
29;exam;requests;1566548272.0300598;-0.6415205001831055;https://www.tripadvisor.com/RestaurantSearch-g189541-o810-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o810-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;750407;200;True;
30;exam;requests;1566548273.6727588;-0.6868095397949219;https://www.tripadvisor.com/RestaurantSearch-g189541-o840-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o840-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;749998;200;True;
31;exam;requests;1566548275.3611057;-0.7147579193115234;https://www.tripadvisor.com/RestaurantSearch-g189541-o870-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o870-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;757933;200;True;
32;exam;requests;1566548277.0774307;-0.8767342567443848;https://www.tripadvisor.com/RestaurantSearch-g189541-o900-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o900-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;763596;200;True;
33;exam;requests;1566548278.958745;-0.674004077911377;https://www.tripadvisor.com/RestaurantSearch-g189541-o930-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o930-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;752191;200;True;
34;exam;requests;1566548280.6365807;-0.7752699851989746;https://www.tripadvisor.com/RestaurantSearch-g189541-o960-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o960-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;752367;200;True;
35;exam;requests;1566548282.414642;-0.7309994697570801;https://www.tripadvisor.com/RestaurantSearch-g189541-o990-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o990-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;755326;200;True;
36;exam;requests;1566548284.14979;-0.6897249221801758;https://www.tripadvisor.com/RestaurantSearch-g189541-o1020-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1020-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;741239;200;True;
37;exam;requests;1566548285.8420422;-0.7000610828399658;https://www.tripadvisor.com/RestaurantSearch-g189541-o1050-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1050-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;747098;200;True;
38;exam;requests;1566548287.543794;-0.7501888275146484;https://www.tripadvisor.com/RestaurantSearch-g189541-o1080-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1080-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;740759;200;True;
39;exam;requests;1566548289.298457;-0.7356884479522705;https://www.tripadvisor.com/RestaurantSearch-g189541-o1110-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1110-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;748481;200;True;
40;exam;requests;1566548291.038607;-0.6811084747314453;https://www.tripadvisor.com/RestaurantSearch-g189541-o1140-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1140-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;744314;200;True;
41;exam;requests;1566548292.723235;-1.1899127960205078;https://www.tripadvisor.com/RestaurantSearch-g189541-o1170-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1170-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;747628;200;True;
42;exam;requests;1566548294.9159052;-0.6902298927307129;https://www.tripadvisor.com/RestaurantSearch-g189541-o1200-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1200-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;746343;200;True;
43;exam;requests;1566548296.6094654;-0.7051019668579102;https://www.tripadvisor.com/RestaurantSearch-g189541-o1230-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1230-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;738095;200;True;
44;exam;requests;1566548298.3179939;-1.1670851707458496;https://www.tripadvisor.com/RestaurantSearch-g189541-o1260-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1260-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;746580;200;True;
45;exam;requests;1566548300.4902349;-0.8255198001861572;https://www.tripadvisor.com/RestaurantSearch-g189541-o1290-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1290-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;740733;200;True;
46;exam;requests;1566548302.3176734;-0.7935118675231934;https://www.tripadvisor.com/RestaurantSearch-g189541-o1320-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1320-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;732279;200;True;
47;exam;requests;1566548304.114327;-1.241025447845459;https://www.tripadvisor.com/RestaurantSearch-g189541-o1350-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1350-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;740547;200;True;
48;exam;requests;1566548306.3581634;-0.9103779792785645;https://www.tripadvisor.com/RestaurantSearch-g189541-o1380-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1380-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;738589;200;True;
49;exam;requests;1566548308.2779217;-0.8911745548248291;https://www.tripadvisor.com/RestaurantSearch-g189541-o1410-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1410-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;737833;200;True;
50;exam;requests;1566548310.1722765;-0.695343017578125;https://www.tripadvisor.com/RestaurantSearch-g189541-o1440-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1440-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;734506;200;True;
51;exam;requests;1566548311.8692222;-0.7140820026397705;https://www.tripadvisor.com/RestaurantSearch-g189541-o1470-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1470-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;733012;200;True;
52;exam;requests;1566548313.5883334;-0.6880233287811279;https://www.tripadvisor.com/RestaurantSearch-g189541-o1500-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1500-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;728807;200;True;
53;exam;requests;1566548315.2808821;-0.7587060928344727;https://www.tripadvisor.com/RestaurantSearch-g189541-o1530-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1530-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;732713;200;True;
54;exam;requests;1566548317.044513;-0.8417303562164307;https://www.tripadvisor.com/RestaurantSearch-g189541-o1560-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1560-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;733353;200;True;
55;exam;requests;1566548318.8891208;-0.7179832458496094;https://www.tripadvisor.com/RestaurantSearch-g189541-o1590-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1590-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;730898;200;True;
56;exam;requests;1566548320.6136303;-1.2336997985839844;https://www.tripadvisor.com/RestaurantSearch-g189541-o1620-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1620-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;732636;200;True;
57;exam;requests;1566548322.84848;-0.774815559387207;https://www.tripadvisor.com/RestaurantSearch-g189541-o1650-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1650-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;734798;200;True;
58;exam;requests;1566548324.6269667;-0.6708798408508301;https://www.tripadvisor.com/RestaurantSearch-g189541-o1680-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1680-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;720038;200;True;
59;exam;requests;1566548326.3008044;-0.7513079643249512;https://www.tripadvisor.com/RestaurantSearch-g189541-o1710-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1710-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;725338;200;True;
60;exam;requests;1566548328.054201;-0.6865527629852295;https://www.tripadvisor.com/RestaurantSearch-g189541-o1740-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1740-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;719903;200;True;
61;exam;requests;1566548329.746102;-0.6820549964904785;https://www.tripadvisor.com/RestaurantSearch-g189541-o1770-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1770-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;721565;200;True;
62;exam;requests;1566548331.4298341;-0.6677224636077881;https://www.tripadvisor.com/RestaurantSearch-g189541-o1800-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1800-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;725815;200;True;
63;exam;requests;1566548333.1235187;-0.6677803993225098;https://www.tripadvisor.com/RestaurantSearch-g189541-o1830-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1830-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;721565;200;True;
64;exam;requests;1566548334.7961023;-0.7062466144561768;https://www.tripadvisor.com/RestaurantSearch-g189541-o1860-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1860-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;726992;200;True;
65;exam;requests;1566548336.5068572;-0.741225004196167;https://www.tripadvisor.com/RestaurantSearch-g189541-o1890-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1890-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;726819;200;True;
66;exam;requests;1566548338.2530367;-0.7034246921539307;https://www.tripadvisor.com/RestaurantSearch-g189541-o1920-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1920-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;726480;200;True;
67;exam;requests;1566548339.9592612;-0.645683765411377;https://www.tripadvisor.com/RestaurantSearch-g189541-o1950-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1950-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;718330;200;True;
68;exam;requests;1566548341.6076365;-0.9777853488922119;https://www.tripadvisor.com/RestaurantSearch-g189541-o1980-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o1980-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;742143;200;True;
69;exam;requests;1566548343.5880268;-0.6607823371887207;https://www.tripadvisor.com/RestaurantSearch-g189541-o2010-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o2010-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;727763;200;True;
70;exam;requests;1566548345.254391;-0.7490622997283936;https://www.tripadvisor.com/RestaurantSearch-g189541-o2040-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o2040-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;736889;200;True;
71;exam;requests;1566548347.015277;-0.7054510116577148;https://www.tripadvisor.com/RestaurantSearch-g189541-o2070-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o2070-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;734895;200;True;
72;exam;requests;1566548348.7234757;-0.7343642711639404;https://www.tripadvisor.com/RestaurantSearch-g189541-o2100-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o2100-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;730626;200;True;
73;exam;requests;1566548350.4600146;-0.739121675491333;https://www.tripadvisor.com/RestaurantSearch-g189541-o2130-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o2130-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;742563;200;True;
74;exam;requests;1566548352.2006917;-0.741417646408081;https://www.tripadvisor.com/RestaurantSearch-g189541-o2160-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o2160-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;714840;200;True;
75;exam;requests;1566548353.9451709;-0.6787056922912598;https://www.tripadvisor.com/RestaurantSearch-g189541-o2190-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o2190-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;699204;200;True;
76;exam;requests;1566548355.6277711;-0.6992807388305664;https://www.tripadvisor.com/RestaurantSearch-g189541-o2220-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o2220-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;707501;200;True;
77;exam;requests;1566548357.3296866;-0.6829700469970703;https://www.tripadvisor.com/RestaurantSearch-g189541-o2250-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o2250-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;705629;200;True;
78;exam;requests;1566548359.0151572;-0.7238640785217285;https://www.tripadvisor.com/RestaurantSearch-g189541-o2280-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;https://www.tripadvisor.com/RestaurantSearch-g189541-o2280-a_date.2019__2D__08__2D__22-a_people.2-a_time.20%3A00%3A00-a_zur.2019__5F__08__5F__22-Copenhag.html#EATERY_LIST_CONTENTS;703975;200;True;
