,Unnamed: 0,Location,Ranking on list,Price class numeric,Restaurant,Postal code,Pizza,Sushi,Fisk og skaldyr,Thai,Café,Italiensk,Indisk,Mexicansk,Steakhouse,City Area
77,77,"55.67711,12.57562",2105.0,2,Restaurant OASI'D ITALIA,1208,0,0,0,0,0,1,0,0,0,kbh k
78,78,"55.70475,12.57425",2101.0,2,Café Stafetten,2100,0,0,0,0,0,0,0,0,0,kbh ø
79,79,"55.68583,12.584794",2098.0,2,Pizzeria Leo - Sølvgade,1307,1,0,0,0,0,1,0,0,0,kbh k
80,80,"55.65261,12.51846",2096.0,99,Asian Palace,2500,0,0,0,0,0,0,0,0,0,valby
81,81,"55.75864,12.41629",2094.0,99,Cafe´Clouseau,,0,0,0,0,0,0,0,0,0,andet
82,82,"55.629982,12.577989",2094.0,2,The American Restaurant & Diner,2300,0,0,0,0,0,0,0,0,0,kbh s
83,83,"54.76177,11.83242",2092.0,2,Blox Eats,1473,0,0,0,0,1,0,0,0,0,kbh k
84,84,"55.63019,12.578481",2092.0,2,MammaMia,2300,0,0,0,0,0,0,0,0,0,kbh s
85,85,"55.67465,12.56565",2091.0,3,Cafe Ultimo,1620,1,0,0,0,0,1,0,0,0,kbh v
86,86,"55.7018,12.53285",2089.0,1,Medina,2400,0,0,0,0,0,0,0,0,0,valby
87,87,"55.67641,12.56968",2088.0,1,Kentucky Fried Chicken,1550 Kbh V,0,0,0,0,0,0,0,0,0,andet
88,88,"55.681507,12.581597",2087.0,2,Café Dan Turell,1110,0,0,0,0,1,0,0,0,0,kbh k
89,89,"55.64749,12.635052",2085.0,1,Pizzaport Femøren,2300,1,0,0,0,0,1,0,0,0,kbh s
90,90,"55.699512,12.576757",2084.0,1,VACA - Mexican Finger Food,2100,0,0,0,0,0,0,0,1,0,kbh ø
91,91,"55.66234,12.632589",2083.0,3,Indian Ocean,2300,0,0,0,0,0,0,0,0,0,kbh s
92,92,"55.68994,12.55884",2082.0,99,Thai2You,,0,0,0,1,0,0,0,0,0,andet
93,93,"55.68431,12.5695",2081.0,1,Dāna,1360,0,0,0,0,0,0,1,0,0,kbh k
94,94,"55.67727,12.57593",2078.0,3,Kaelderen 13,1208,0,0,0,0,0,1,0,0,0,kbh k
95,95,"55.703163,12.577758",2074.0,2,PS Bar,2100,0,0,0,0,1,0,0,0,0,kbh ø
96,96,"55.67197,12.55603",2066.0,2,Lazio Italiano,,1,0,0,0,0,1,0,0,0,andet
97,97,"55.68056,12.5791",2064.0,2,Mat 99,1114,0,0,0,0,0,0,0,0,0,kbh k
98,98,"55.66273,12.56147",2060.0,99,Chinos,1560,0,0,0,0,0,0,0,0,0,kbh v
99,99,"55.67502,12.580593",2058.0,99,Den skaldede Kok,,0,0,0,0,0,0,0,0,0,andet
100,100,"55.67942,12.598272",2054.0,2,Fisch-Art,1436,0,0,0,0,0,0,0,0,0,kbh k
101,101,"55.67851,12.5744",2052.0,1,Restaurant New Ankara,,0,0,0,0,0,0,0,0,0,andet
102,102,"55.684563,12.571431",2045.0,1,Bobuska,1361,0,0,0,0,1,0,0,0,0,kbh k
103,103,"55.67496,12.56645",2042.0,99,Nachos,1620,0,0,0,0,0,0,0,0,0,kbh v
104,104,"55.68187,12.55914",2041.0,99,Restaurant Babylon,1369,0,0,0,0,0,0,0,0,0,kbh k
105,105,"55.668842,12.563269",2037.0,2,Vestauranten,,0,0,0,0,0,0,0,0,0,andet
106,106,"55.68118,12.59196",2035.0,99,The Shrimp,1250,0,0,0,0,0,0,0,0,0,kbh k
107,107,"55.67465,12.56565",2034.0,99,Bodega Tivoli Vinstue,,0,0,0,0,0,0,0,0,0,andet
108,108,"55.67945,12.580216",2033.0,99,Eataly,1100,0,0,0,0,0,1,0,0,0,kbh k
109,109,"55.67407,12.56418",2031.0,99,7/11,1570,0,0,0,0,0,0,0,0,0,kbh v
110,110,"55.62942,12.63948",1999.0,99,Café Koebenhavn,,0,0,0,0,0,0,0,0,0,andet
111,111,"55.674667,12.556667",179.0,2,Café CiCi,1900,0,0,0,0,0,0,0,0,0,frb.
